Date,High,Volume,Marketcap
2020-11-26 23:59:59,65.09772852,282502058.4653289,760506808.6507189
2020-11-27 23:59:59,68.66542935,201844805.75607985,722139363.7789521
2020-11-28 23:59:59,66.20104081,150605043.44521672,760508853.1865296
2020-11-29 23:59:59,69.56144009,161791286.30746406,819035970.4519866
2020-11-30 23:59:59,79.46509408,288079549.86705697,909941093.0031154
2020-12-01 23:59:59,78.86189102,268968536.9296152,891921515.9888393
2020-12-02 23:59:59,89.93801025,410949897.5495344,1029525776.0385628
2020-12-03 23:59:59,94.06976137,390370348.3556075,1093762156.9254584
2020-12-04 23:59:59,92.73576711,344330864.1263516,974344644.041474
2020-12-05 23:59:59,91.92059987,321071928.23277366,1097810892.1516194
2020-12-06 23:59:59,92.73346394,261643152.7839865,1051203168.980594
2020-12-07 23:59:59,94.70016225,299145687.7401658,1087477655.8333125
2020-12-08 23:59:59,91.09876956,376267574.7847037,956117556.491354
2020-12-09 23:59:59,86.12544951,357447823.9545926,982942929.9949716
2020-12-10 23:59:59,83.05117464,299977126.99674493,917596922.5460534
2020-12-11 23:59:59,78.34898133,314260628.56666005,894777251.8971121
2020-12-12 23:59:59,79.99834299,228308571.77371025,928807400.9458116
2020-12-13 23:59:59,84.64911414,269018776.9246724,999380433.358915
2020-12-14 23:59:59,90.85681018,309773536.51004165,1032112150.701743
2020-12-15 23:59:59,88.7453422,288078630.12110555,1045770157.8973216
2020-12-16 23:59:59,89.48084257,368950333.1915783,1045506379.575309
2020-12-17 23:59:59,89.47445661,361404899.28428113,1019961551.3521832
2020-12-18 23:59:59,89.77304202,254960310.8344537,1076525471.5506575
2020-12-19 23:59:59,96.06858373,357204770.5456118,1067684335.4318194
2020-12-20 23:59:59,89.84421115,280308987.27089214,1031344697.275862
2020-12-21 23:59:59,87.63337491,215489072.06714505,975723269.0679436
2020-12-22 23:59:59,85.61030076,244392689.8707386,1009442760.1055428
2020-12-23 23:59:59,84.26820383,278229984.1943121,902812157.557945
2020-12-24 23:59:59,80.4439646,289878177.16607887,963409600.2909256
2020-12-25 23:59:59,81.50417507,172743359.15124372,958013751.496413
2020-12-26 23:59:59,79.9801058,181386506.709466,898979377.0145285
2020-12-27 23:59:59,81.52688405,213855387.96349987,924546580.8374872
2020-12-28 23:59:59,85.21962997,226663289.81516027,984160252.9022946
2020-12-29 23:59:59,82.70331397,163464865.4658465,936493441.5518984
2020-12-30 23:59:59,84.9367816,205643884.0541269,973018228.8535388
